"id","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","sales","quantity","discount","profit"
4775,"First Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Bookcases",801.568,2,0.2,-10.0196
3770,"First Class","Corporate","United States","Los Angeles","California",90008,"West","Technology","Phones",211.168,4,0.2,15.8376
3198,"Second Class","Consumer","United States","Los Angeles","California",90008,"West","Technology","Phones",135.984,2,0.2,16.998
8342,"Standard Class","Corporate","United States","Torrance","California",90503,"West","Office Supplies","Binders",6.096,2,0.2,2.2098
9151,"Standard Class","Consumer","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Binders",17.22,5,0.7,-12.628
2067,"Second Class","Corporate","United States","Springfield","Virginia",22153,"South","Technology","Phones",494.97,3,0,148.491
1459,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Technology","Machines",5199.96,4,0,1351.9896
1598,"Standard Class","Consumer","United States","Charlotte","North Carolina",28205,"South","Office Supplies","Storage",704.76,5,0.2,26.4285
7185,"First Class","Corporate","United States","Quincy","Illinois",62301,"Central","Office Supplies","Storage",27.44,2,0.2,2.401
3468,"Same Day","Home Office","United States","New York City","New York",10011,"East","Office Supplies","Binders",58.408,7,0.2,18.2525
7972,"Second Class","Consumer","United States","South Bend","Indiana",46614,"Central","Technology","Accessories",831.2,5,0,124.68
9973,"First Class","Consumer","United States","Jackson","Mississippi",39212,"South","Technology","Accessories",479.97,3,0,163.1898
6711,"Standard Class","Home Office","United States","Phoenix","Arizona",85023,"West","Furniture","Furnishings",23.56,5,0.2,7.068
4562,"Standard Class","Consumer","United States","Mesa","Arizona",85204,"West","Office Supplies","Binders",4.368,7,0.7,-3.3488
5182,"First Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders",276.784,2,0.2,89.9548
2239,"Second Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Storage",35.952,3,0.2,3.5952
1152,"Standard Class","Corporate","United States","Los Angeles","California",90004,"West","Office Supplies","Labels",9.24,3,0,4.4352
993,"Second Class","Corporate","United States","Los Angeles","California",90036,"West","Furniture","Tables",143.432,1,0.2,3.5858
8063,"Second Class","Consumer","United States","Portland","Oregon",97206,"West","Office Supplies","Art",120.768,4,0.2,9.0576
6974,"Standard Class","Corporate","United States","Saint Paul","Minnesota",55106,"Central","Office Supplies","Appliances",77.88,6,0,22.5852
2929,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Technology","Phones",67.8,4,0,1.356
9701,"First Class","Corporate","United States","Coppell","Texas",75019,"Central","Technology","Phones",95.84,4,0.2,34.742
2104,"First Class","Corporate","United States","Newark","Delaware",19711,"East","Technology","Accessories",104.97,3,0,7.3479
7866,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Storage",212.88,6,0,0
620,"Standard Class","Corporate","United States","Jamestown","New York",14701,"East","Technology","Accessories",159.98,2,0,57.5928
828,"First Class","Corporate","United States","New York City","New York",10011,"East","Furniture","Furnishings",547.3,13,0,175.136
7926,"Standard Class","Consumer","United States","San Diego","California",92105,"West","Office Supplies","Paper",114.2,5,0,52.532
2559,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Labels",3.15,1,0,1.512
4465,"Standard Class","Consumer","United States","Huntsville","Texas",77340,"Central","Office Supplies","Paper",36.288,7,0.2,12.7008
704,"Standard Class","Consumer","United States","San Francisco","California",94109,"West","Furniture","Bookcases",333.999,3,0.15,3.9294
103,"Standard Class","Corporate","United States","Wilmington","North Carolina",28403,"South","Office Supplies","Art",39.072,6,0.2,9.768
2033,"First Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Paper",36.288,7,0.2,12.7008
9810,"First Class","Consumer","United States","Chicago","Illinois",60653,"Central","Office Supplies","Fasteners",7.896,3,0.2,2.4675
2572,"Same Day","Consumer","United States","Amarillo","Texas",79109,"Central","Furniture","Chairs",2453.43,5,0.3,-350.49
3203,"First Class","Consumer","United States","Los Angeles","California",90049,"West","Technology","Accessories",62.31,3,0,22.4316
6239,"Standard Class","Consumer","United States","Las Vegas","Nevada",89115,"West","Furniture","Bookcases",141.96,2,0,41.1684
9446,"First Class","Consumer","United States","Arlington","Virginia",22204,"South","Office Supplies","Art",4.89,1,0,2.0049
4872,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Furniture","Chairs",80.991,1,0.1,8.0991
8968,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Storage",166.72,2,0,41.68
6176,"Second Class","Home Office","United States","Saint Charles","Illinois",60174,"Central","Technology","Accessories",637.44,8,0.2,135.456
3543,"Standard Class","Corporate","United States","Los Angeles","California",90049,"West","Technology","Accessories",1287.45,5,0,244.6155
9963,"First Class","Consumer","United States","Salem","Virginia",24153,"South","Furniture","Chairs",701.96,2,0,168.4704
4388,"Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders",17.904,6,0.8,-31.332
9434,"First Class","Consumer","United States","Bakersfield","California",93309,"West","Furniture","Furnishings",51.75,1,0,15.525
1484,"Standard Class","Corporate","United States","San Francisco","California",94122,"West","Office Supplies","Paper",77.52,2,0,37.9848
486,"First Class","Consumer","United States","La Porte","Texas",77571,"Central","Furniture","Furnishings",14,4,0.6,-6.3
2093,"First Class","Corporate","United States","Phoenix","Arizona",85023,"West","Office Supplies","Paper",9.568,2,0.2,2.99
9364,"First Class","Corporate","United States","Louisville","Kentucky",40214,"South","Office Supplies","Appliances",208.44,3,0,62.532
4564,"First Class","Home Office","United States","San Francisco","California",94122,"West","Office Supplies","Binders",18.16,5,0.2,6.583
359,"Standard Class","Consumer","United States","Everett","Massachusetts",2149,"East","Office Supplies","Labels",21.93,3,0,10.3071
7036,"Standard Class","Consumer","United States","Peoria","Arizona",85345,"West","Technology","Accessories",30.08,2,0.2,-5.264
8499,"Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings",38.976,3,0.6,-50.6688
4764,"Standard Class","Consumer","United States","Apple Valley","Minnesota",55124,"Central","Office Supplies","Art",8.64,3,0,2.5056
8619,"Second Class","Corporate","United States","Phoenix","Arizona",85023,"West","Technology","Accessories",23.344,2,0.2,-1.459
5323,"First Class","Consumer","United States","Los Angeles","California",90032,"West","Furniture","Chairs",217.584,2,0.2,-29.9178
9012,"Standard Class","Consumer","United States","San Jose","California",95123,"West","Office Supplies","Art",11.76,4,0,3.1752
8448,"Standard Class","Consumer","United States","Watertown","New York",13601,"East","Office Supplies","Paper",18.54,2,0,8.7138
2095,"Standard Class","Corporate","United States","Fort Worth","Texas",76106,"Central","Furniture","Bookcases",220.2656,4,0.32,-42.1096
1511,"Standard Class","Corporate","United States","Orange","New Jersey",7050,"East","Office Supplies","Appliances",76.12,2,0,22.0748
6866,"Second Class","Consumer","United States","Paterson","New Jersey",7501,"East","Office Supplies","Paper",61.96,2,0,27.882
8310,"Standard Class","Home Office","United States","Los Angeles","California",90004,"West","Office Supplies","Binders",4.176,1,0.2,1.305
61,"Standard Class","Consumer","United States","Florence","Kentucky",41042,"South","Technology","Accessories",79.96,4,0,18.3908
7106,"Standard Class","Consumer","United States","New York City","New York",10024,"East","Furniture","Bookcases",242.352,3,0.2,9.0882
3228,"First Class","Consumer","United States","Waynesboro","Virginia",22980,"South","Furniture","Furnishings",1196.86,7,0,119.686
881,"Standard Class","Consumer","United States","New York City","New York",10024,"East","Technology","Phones",239.97,3,0,67.1916
9099,"Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Furniture","Chairs",725.344,4,0.2,54.4008
9200,"Standard Class","Consumer","United States","Los Angeles","California",90045,"West","Furniture","Furnishings",595.38,6,0,297.69
6304,"First Class","Home Office","United States","New York City","New York",10024,"East","Technology","Phones",2399.6,8,0,647.892
5259,"Standard Class","Consumer","United States","Pomona","California",91767,"West","Technology","Accessories",199.96,4,0,69.986
7365,"First Class","Home Office","United States","Providence","Rhode Island",2908,"East","Office Supplies","Paper",17.04,3,0,7.668
4614,"Second Class","Consumer","United States","Columbus","Indiana",47201,"Central","Furniture","Furnishings",2.91,1,0,1.3677
9369,"First Class","Corporate","United States","Fairfield","California",94533,"West","Furniture","Furnishings",26.48,1,0,10.0624
8048,"First Class","Home Office","United States","Chicago","Illinois",60653,"Central","Furniture","Chairs",470.302,7,0.3,-87.3418
7218,"Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Technology","Machines",8159.952,8,0.4,-1359.992
5630,"First Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Technology","Accessories",119.976,3,0.2,-17.9964
3177,"Standard Class","Consumer","United States","Los Angeles","California",90008,"West","Office Supplies","Art",30.48,3,0,7.9248
4503,"First Class","Consumer","United States","Los Angeles","California",90008,"West","Technology","Accessories",772.47,3,0,146.7693
4416,"Standard Class","Home Office","United States","Gilbert","Arizona",85234,"West","Technology","Phones",333.576,3,0.2,25.0182
8050,"Second Class","Consumer","United States","San Francisco","California",94110,"West","Office Supplies","Binders",84.056,7,0.2,27.3182
1111,"Standard Class","Consumer","United States","Dallas","Texas",75081,"Central","Office Supplies","Binders",40.98,5,0.8,-65.568
1539,"Standard Class","Home Office","United States","New York City","New York",10009,"East","Office Supplies","Binders",82.344,3,0.2,27.7911
1134,"Second Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Phones",201.584,2,0.2,12.599
9383,"Second Class","Consumer","United States","Los Angeles","California",90045,"West","Technology","Copiers",959.984,2,0.2,335.9944
4331,"Second Class","Consumer","United States","Grand Island","Nebraska",68801,"Central","Office Supplies","Paper",15.96,2,0,7.98
4204,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Technology","Accessories",59.9,2,0,23.96
4874,"Standard Class","Consumer","United States","Chicago","Illinois",60653,"Central","Technology","Phones",11.12,2,0.2,3.475
9978,"Standard Class","Corporate","United States","San Francisco","California",94122,"West","Office Supplies","Art",11.76,4,0,3.1752
3354,"Same Day","Consumer","United States","San Francisco","California",94110,"West","Furniture","Furnishings",32.36,4,0,11.6496
8030,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Binders",12.96,9,0.2,4.536
391,"Standard Class","Home Office","United States","Los Angeles","California",90045,"West","Furniture","Furnishings",9.94,2,0,3.0814
2913,"First Class","Corporate","United States","Los Angeles","California",90008,"West","Office Supplies","Storage",1261.33,7,0,327.9458
2296,"First Class","Consumer","United States","Indianapolis","Indiana",46203,"Central","Office Supplies","Binders",1103.97,3,0,496.7865
8894,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Paper",97.82,2,0,45.9754
7288,"Standard Class","Corporate","United States","Huntsville","Texas",77340,"Central","Furniture","Bookcases",956.6648,7,0.32,-225.0976
5092,"Same Day","Home Office","United States","Smyrna","Georgia",30080,"South","Office Supplies","Paper",122.97,3,0,60.2553
8731,"Second Class","Consumer","United States","Fresno","California",93727,"West","Office Supplies","Binders",14.624,2,0.2,5.1184
9811,"Standard Class","Consumer","United States","North Las Vegas","Nevada",89031,"West","Office Supplies","Labels",14.94,3,0,6.8724
7256,"Standard Class","Consumer","United States","Arlington","Virginia",22204,"South","Office Supplies","Storage",450.04,2,0,58.5052
7317,"First Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Art",37.84,2,0.2,2.838
