"id","date","location","min_temp","max_temp","rainfall","evaporation","sunshine","wind_gust_dir","wind_gust_speed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","rain_today","rain_tomorrow"
19241,2016-07-10,"Walpole",8.4,14.3,7.6,NA,NA,"SW",46,"SW","SW",15,19,85,68,1009.3,1011.8,NA,NA,11.2,13.8,1,1
43248,2012-10-02,"Sydney",12.7,20.3,0.6,NA,NA,"W",26,"S","E",11,17,58,45,1032.7,1029.2,4,1,17.5,18.5,0,0
33370,2017-05-31,"Dartmoor",2.1,13.3,2.6,NA,NA,"SSW",24,"N","S",2,13,98,74,1035.5,1034.8,NA,NA,5.1,11.9,1,0
33829,2016-01-18,"Launceston",15.7,28.4,0,NA,NA,"NW",35,"NW","NW",9,22,74,34,NA,NA,3,6,20,27.1,0,0
7442,2015-06-18,"PerthAirport",13.1,20.7,1.8,NA,NA,"ENE",48,"NE","E",28,17,73,68,1011.1,1009.4,7,7,15.1,20.5,1,1
16794,2009-12-19,"Newcastle",16.2,29.4,0,NA,NA,NA,NA,NA,"SE",0,9,78,38,NA,NA,2,1,22,27,0,0
35483,2014-05-27,"Katherine",19.2,34,0,NA,NA,"E",33,"ENE","E",11,17,73,32,1015.4,1010.4,1,2,25.7,33.7,0,0
32135,2011-08-09,"Watsonia",5.8,12.3,0,NA,NA,"W",20,"NW","SSW",7,7,95,92,1009.4,1006.2,7,7,8.6,11.1,0,1
29028,2012-07-02,"Walpole",8.2,20.1,1.4,NA,NA,"NW",24,NA,"NW",0,9,99,61,1028,1024.8,NA,NA,10.1,19.6,1,0
41894,2012-07-26,"SalmonGums",6,14.7,2,NA,NA,"SSW",26,"W","S",11,9,95,55,NA,NA,NA,NA,8,13.8,1,0
3883,2014-02-10,"NorahHead",19.5,25.2,0,NA,NA,"SSW",52,"SSW","SSW",26,28,86,77,1018.5,1017.1,NA,NA,21.5,23.3,0,0
14896,2009-12-16,"AliceSprings",21,39.5,0,NA,NA,"NE",41,"NE","SSW",15,11,30,15,1010.8,1005.4,2,5,32.6,38.2,0,0
18019,2011-07-17,"Watsonia",2.6,14.5,0,NA,NA,"N",37,"NE","NNE",13,11,82,75,1020.3,1017.7,6,7,10.7,12.7,0,1
42350,2009-03-07,"MountGambier",11.1,20.9,0.4,NA,NA,"S",41,"SSW","SW",11,22,94,43,1018.2,1017.8,7,6,13.5,19.4,0,0
18401,2011-06-23,"PearceRAAF",6.5,22.1,0,NA,NA,"NW",30,"N","W",7,15,85,59,1018.1,1014.7,5,7,13.2,21.1,0,0
40137,2014-11-21,"Newcastle",21.4,38.8,0,NA,NA,NA,NA,"NW","NW",4,19,43,20,NA,NA,2,6,31.5,38.5,0,0
33865,2011-06-01,"Mildura",2.4,20.2,0,NA,NA,"SE",17,"SSE","ESE",9,6,86,49,1026.5,1023.9,3,1,7.7,20.1,0,0
7084,2012-10-13,"PerthAirport",17.9,23.7,0,NA,NA,"NW",52,"WNW","W",22,28,63,94,1012.7,1011.4,7,7,20.2,16.7,0,1
31110,2011-07-09,"Portland",9.4,13.3,1.2,TRUE,NA,"W",61,"W","WNW",26,31,70,67,1021.3,1019,7,8,11,12.4,1,0
15688,2011-05-13,"Richmond",1.6,21.2,0,NA,NA,"WSW",52,NA,"W",0,24,70,37,1012.4,1009.1,NA,NA,12.8,19.8,0,0
2575,2016-12-22,"Perth",20,27.1,0,NA,NA,"SW",39,"SW","SSW",17,20,69,51,1010.1,1008.5,7,0,20.9,25.1,0,0
24531,2009-06-07,"Cobar",6.5,14.5,3.4,NA,NA,"W",28,"WNW","WNW",13,17,79,70,1011.3,1010.4,2,7,10.2,13.8,1,0
4100,2009-06-02,"Penrith",11,18.9,0.6,NA,NA,"S",15,"ESE","NW",7,4,97,69,NA,NA,NA,NA,13.4,18,0,1
40212,2012-09-11,"WaggaWagga",0.9,19.2,0,NA,NA,"NNE",26,"E","SW",11,11,76,29,1025.5,1022,0,1,10.4,18.3,0,0
16160,2012-07-21,"Albany",7.3,22.1,0,TRUE,NA,NA,NA,"N","N",2,6,87,37,1029.2,1024.9,0,0,9,20.6,0,0
24346,2016-05-27,"NorfolkIsland",15.6,22.1,0,NA,NA,"NNW",65,"NW","NW",17,24,62,64,1014.2,1010.3,NA,1,20.2,21.2,0,1
23226,2014-02-14,"GoldCoast",22.7,29.3,0,NA,NA,"NNE",48,"WNW","NNE",15,28,72,66,1010.7,1006,NA,NA,24.5,26.7,0,0
34285,2016-12-19,"CoffsHarbour",17.3,24.5,1.2,NA,NA,"SW",28,"WSW","SSE",15,13,74,54,1020.4,1018.1,8,8,20.2,22.8,1,0
24844,2016-09-03,"Sale",10.4,14.8,17.8,NA,NA,"W",57,"WSW","W",20,39,95,63,1004.7,1006.8,8,3,11.1,13.8,1,0
6047,2010-05-21,"GoldCoast",16.6,19.5,0.8,NA,NA,"S",35,"W","S",6,15,88,99,1019.2,1015.5,NA,NA,18.4,17.6,0,1
38713,2009-03-19,"Cobar",15.3,32.3,0,NA,NA,"SW",24,"E","SSW",4,9,39,16,1014.7,1012.7,5,1,21.3,30.8,0,0
42987,2012-06-27,"Ballarat",1.1,10.2,0,NA,NA,"NNE",41,"ESE","N",13,22,78,79,1029.7,1026.4,7,2,4.9,9.7,0,0
35316,2014-09-12,"Mildura",3.8,19,0,NA,NA,"ESE",22,"ESE","S",9,11,57,26,1028.4,1025.1,0,0,11.7,17.9,0,0
30385,2009-05-01,"Portland",6.8,14.9,7.2,NA,NA,"NW",37,"NNW","WSW",9,19,95,58,1022.6,1022.8,6,4,10.6,13.9,1,0
18712,2013-08-18,"Dartmoor",7.9,14,9,NA,NA,"WNW",80,"WNW","WNW",20,39,96,72,1001.2,1002.8,NA,NA,11.7,11.4,1,1
13689,2014-11-05,"BadgerysCreek",13.4,28.6,0,NA,NA,"WSW",76,NA,"ENE",0,15,85,83,1016.9,1013,NA,NA,18.6,20.1,0,1
38343,2015-05-19,"Uluru",9.7,27.1,0,NA,NA,"NE",28,NA,"WSW",0,17,36,20,1018.9,1015.9,7,1,16.8,25.5,0,0
14027,2010-09-27,"Moree",13.9,26.2,0,NA,NA,"WSW",69,"N","ESE",26,9,75,80,1017.9,1012.9,4,3,20.9,20.4,0,1
40535,2010-12-08,"WaggaWagga",21.3,29.1,0,NA,NA,"NW",96,"NNE","N",20,30,60,66,1010.5,1007.7,7,7,24.7,25.8,0,1
46922,2017-03-12,"Perth",18.5,24.8,0,NA,NA,"NE",37,"E","WNW",11,9,48,87,1011.2,1008.5,7,8,21.4,20.7,0,1
19953,2009-12-10,"CoffsHarbour",21,29.2,0,NA,NA,"NNE",59,"NNW","SSE",19,9,73,74,1011.2,1009.6,7,7,24.3,25.7,0,1
42465,2015-06-13,"Witchcliffe",8.6,15.8,0.8,NA,NA,"SE",31,NA,"SE",0,19,99,90,1024.2,1022.7,NA,NA,11.2,13.1,0,0
39323,2013-09-17,"Darwin",26.2,32.8,0,NA,NA,"WNW",37,"WSW","WNW",15,30,71,58,1011.6,1006.7,5,1,28.4,31.7,0,0
19105,2010-03-01,"Nuriootpa",10,23,0,NA,NA,"SE",56,"ESE","SE",26,31,66,23,1022.8,1018.8,2,1,12.1,21.2,0,0
13263,2013-11-28,"Melbourne",21.8,24.2,0,NA,FALSE,"N",61,"W","W",26,7,36,79,1004.4,1007.2,7,8,24,17.6,0,1
9401,2010-10-06,"Portland",4.6,18.5,0,NA,NA,"WNW",69,"N","W",11,39,90,55,1015.7,1012.3,1,5,11.9,17.3,0,1
42077,2009-05-21,"Bendigo",9.2,21.5,0,NA,NA,"ESE",24,"SE","E",7,6,55,28,1024.6,1022.3,2,5,14.2,20.7,0,0
36338,2016-12-16,"Watsonia",8.4,27.5,0,NA,NA,"WNW",35,"ENE","NNW",7,17,66,58,1011.3,1006.9,3,8,15.8,23.4,0,0
4505,2015-12-08,"GoldCoast",20.6,29.3,0,NA,NA,"NE",30,"SSE","NE",6,20,70,64,1021.9,1019,NA,NA,25.5,27.8,0,0
11124,2013-09-12,"Uluru",16.7,32.7,0,NA,NA,"WSW",57,"W","W",22,33,23,15,1011.9,1009.6,NA,NA,25.6,31.2,0,0
32030,2015-05-30,"Richmond",6.9,16.9,0,NA,NA,"SE",15,NA,"NNE",0,9,97,75,1022.2,1017.3,NA,7,10.8,16.4,0,1
34077,2013-12-14,"SalmonGums",13.9,37.2,0,NA,NA,"E",33,"NNE","S",17,7,35,14,NA,NA,NA,NA,26.7,35.8,0,0
17631,2009-08-23,"Melbourne",9.2,19,0,NA,NA,"N",69,"N","N",35,46,69,49,1007.1,1002.3,1,4,12.4,17.9,0,0
22879,2015-06-06,"Dartmoor",10.9,17.2,0,NA,NA,"N",37,"NNW","NNW",13,17,NA,NA,1028,1025,NA,NA,12,16.9,0,0
13836,2016-10-04,"Sale",9.7,17.3,0,NA,NA,"W",93,"NW","W",31,52,69,69,998.8,997.5,8,8,11.7,12.1,0,1
39978,2012-08-14,"Moree",2.1,19.9,0,NA,NA,"WNW",24,"NNE","W",11,13,59,32,1024.6,1020.9,7,1,11.5,19.3,0,0
20712,2017-06-16,"Darwin",18.9,31.1,0,NA,NA,"ESE",31,"SE","ESE",13,9,52,29,1014.7,1010.7,0,1,21.8,30.5,0,0
29481,2016-12-11,"NorahHead",19.2,26.6,0,NA,NA,"NE",52,"NE","NE",20,33,71,68,1021.7,1019.7,NA,NA,22.9,25.2,0,0
20735,2014-11-13,"Walpole",8.5,15.6,7,NA,NA,"S",50,"S","SSE",28,13,74,66,1023.6,1025.1,NA,NA,11.9,14.4,1,1
22978,2015-06-25,"Walpole",11,18.8,0,NA,NA,"NW",44,"N","NW",15,20,67,63,1024.7,1021.4,NA,NA,14.3,17.7,0,1
41080,2016-07-22,"Williamtown",10,26,0,NA,NA,"NW",59,"NW","NNW",20,24,88,46,1011.8,1004.2,NA,8,15.1,25.8,0,0
3367,2016-01-30,"Uluru",20,36.4,0,NA,NA,NA,NA,NA,NA,NA,NA,28,21,1009.1,1003.5,NA,1,25.9,35,0,0
45660,2013-07-07,"BadgerysCreek",0.6,17.1,0,NA,NA,"WSW",30,NA,"WSW",0,9,81,45,1027.3,1025.7,NA,NA,7.8,16.9,0,0
33870,2010-01-16,"Cobar",24.8,38.2,0.2,NA,NA,"E",57,"N","WNW",13,20,51,20,1010.2,1005.8,2,3,28.9,37.5,0,0
20191,2013-10-15,"NorfolkIsland",16.2,19.8,12.8,NA,NA,"NNW",59,"SW","SW",26,28,75,54,1015.5,1016.4,6,3,17.3,17.7,1,0
5394,2015-04-21,"Uluru",10.8,22.9,0,NA,NA,"E",57,"E","ESE",35,26,32,13,1025.6,1020.1,2,NA,12.9,21.4,0,0
27539,2016-06-22,"Richmond",12,20,0,NA,NA,"WNW",52,"WNW","WNW",30,24,52,42,1004.5,1006.2,NA,NA,16.8,18.5,0,0
1016,2011-11-26,"AliceSprings",11.1,34.2,0,NA,NA,"S",52,"NE","SSW",4,17,18,11,1015,1010.5,0,0,25.5,32.4,0,0
36957,2015-03-30,"Townsville",24.8,33,0,NA,NA,"ESE",43,"SE","ENE",24,31,61,52,1018.2,1014.7,7,1,28.8,31.4,0,0
30360,2014-08-19,"MountGinini",-0.2,3.7,1,NA,NA,"SSE",56,"SE","S",15,20,97,87,NA,NA,NA,NA,0.4,3.5,0,0
47751,2013-05-29,"AliceSprings",7.4,27.5,0,NA,NA,"NNE",26,NA,"ESE",0,7,61,23,1019.9,1015.5,1,2,15.9,26.4,0,0
7363,2016-07-03,"Newcastle",NA,17.2,0,NA,NA,NA,NA,"NW",NA,19,NA,72,NA,NA,NA,0,NA,10,NA,0,0
39177,2010-05-01,"MountGambier",7.9,22.5,0,NA,NA,"NNW",50,"N","NW",30,35,74,47,1021.6,1018.6,1,4,13,21.9,0,0
7574,2012-10-24,"SalmonGums",8.5,20,0.8,NA,NA,"S",39,"SE","SSE",17,17,56,36,NA,NA,NA,NA,14.5,18.2,0,0
14888,2017-04-25,"MelbourneAirport",15.8,18.1,21,NA,NA,"W",46,"WSW","SW",20,24,88,70,1008.5,1007.1,7,7,16,16.4,1,1
18093,2010-09-08,"PerthAirport",6.3,17.4,11.2,NA,NA,"WNW",52,"N","WNW",13,20,86,69,1015.1,1015,7,5,11.6,14.8,1,1
42690,2013-07-31,"Nuriootpa",8.1,13.1,0,NA,NA,"NNE",24,"NNE","N",9,11,74,57,1025.5,1022.1,8,7,9.4,12.6,0,0
43235,2009-08-03,"Bendigo",6.8,12.9,0.6,NA,NA,"SW",39,"SW","W",17,6,70,48,1023.3,1023.1,2,5,8.6,12.1,0,0
19248,2010-03-12,"Bendigo",11,24.3,0,NA,NA,"SSE",28,"SSE","NNE",13,9,73,41,1036.6,1034,1,6,14.8,23.1,0,0
6368,2014-09-17,"Darwin",21.7,34,0,NA,NA,"NE",37,"SSW","N",9,24,68,39,1014.6,1010.9,2,2,27.1,31.3,0,0
908,2010-10-09,"PerthAirport",10.9,28.7,0,NA,NA,"WSW",39,"N","W",15,24,24,44,1010,1007.8,0,1,25.1,25.4,0,1
23687,2012-11-20,"Bendigo",9.3,29.1,0,NA,NA,"N",48,"NNE","NNE",22,30,49,25,1020.8,1015.5,NA,NA,18.7,27.1,0,0
4572,2011-10-29,"Richmond",13.2,28.7,0,NA,NA,"NE",24,NA,"NNE",0,15,79,64,1011.4,1008.4,NA,NA,19.9,26.2,0,0
25798,2009-10-06,"Mildura",6.3,16.7,0,NA,NA,"S",54,"S","SW",13,17,80,49,1026.3,1023.7,5,5,9.6,15.7,0,1
48205,2016-08-07,"NorfolkIsland",11.3,17.2,0.3,NA,NA,"SSW",61,"S","S",19,26,48,62,1017.5,1016.8,NA,4,15.6,14.6,0,0
24296,2010-03-26,"Penrith",17,35,0,NA,NA,"SSW",20,NA,"NNE",0,7,88,30,NA,NA,NA,NA,20.4,34.2,0,0
2820,2012-09-21,"SydneyAirport",14.2,25.8,0,NA,NA,"WSW",43,"N","ENE",19,13,67,44,1012.4,1009.5,7,1,17.8,23,0,1
18887,2009-03-06,"GoldCoast",19.2,30.1,0,NA,NA,"NE",30,"SE","NE",11,22,56,49,1013,1010.7,NA,NA,26,28.9,0,0
18675,2009-08-07,"Portland",7.6,12,8,NA,NA,"WNW",67,"SW","WSW",28,24,66,58,1015.7,1020.1,4,2,9.3,11.7,1,0
18848,2012-11-22,"GoldCoast",20.2,28.1,0,NA,NA,"NE",39,"NW","NE",17,28,54,68,1013.8,1011.2,NA,NA,25.4,24.8,0,0
8272,2009-01-04,"Albany",15,24,0,NA,NA,NA,NA,"WSW","ESE",2,17,77,53,1020.2,1017.7,2,0,19.5,24,0,0
41775,2010-02-09,"Darwin",25.6,33.3,1,NA,NA,"WNW",39,"W","WNW",15,28,71,63,1011.1,1008.8,3,6,30.2,32.6,0,0
34918,2014-10-31,"SydneyAirport",16.7,31.9,0,NA,NA,"NE",50,"W","ENE",9,28,57,29,1013.3,1007.7,1,6,22.2,29.8,0,0
4942,2014-05-21,"Perth",14.6,21.3,12.8,NA,NA,"NE",20,"NNE","NW",9,9,95,78,1016,1014.7,5,7,16.8,20.1,1,0
11226,2009-12-22,"Nuriootpa",10.5,36.1,0,NA,NA,"NNE",31,"ENE","NNE",13,11,24,13,1012.3,1009.7,4,6,23.7,34,0,0
22936,2014-09-04,"NorfolkIsland",15.7,20,1.2,NA,NA,"NW",61,"NW","NW",30,39,71,64,1006.2,1005,2,3,18.4,19.4,1,0
9907,2016-09-05,"Albury",4.4,15.9,0,NA,NA,"W",24,"ESE","WSW",4,13,93,63,1031.3,1029.1,8,7,10.4,14.7,0,0
40872,2010-08-06,"Nuriootpa",3.5,10.6,0.2,NA,NA,"NNW",20,"NW","NW",6,15,83,62,1028.3,1025.6,6,8,8.1,9.7,0,0
37830,2016-01-03,"Albany",17.2,20.9,0.6,NA,FALSE,NA,NA,"E",NA,46,NA,95,NA,1019,1017.4,8,NA,18.5,NA,0,0
40157,2011-08-15,"Perth",10.5,20,2.8,NA,NA,"NNW",67,"N","NW",13,28,83,52,1011.7,1007,5,6,15.4,19.1,1,1
26388,2016-08-08,"CoffsHarbour",7.8,19.4,0.1,NA,NA,"S",26,"W","SSE",7,15,75,55,1024.9,1022.7,NA,NA,16.3,17.9,0,0
10146,2012-01-21,"Moree",19,32,0,NA,NA,"ENE",35,"ENE","SSW",17,9,64,32,1012.9,1009.5,6,6,23.4,30.4,0,0
43886,2014-10-30,"Sale",8,21.6,0,NA,NA,"W",35,"NW","ENE",11,22,78,63,1015.2,1012.2,1,3,14.2,19.6,0,0
34200,2010-07-26,"PerthAirport",10.9,19.8,0,NA,NA,"WNW",39,"N","WNW",13,24,91,56,1017.2,1016.4,5,4,13.2,18,0,1
13371,2010-04-28,"Watsonia",6.5,17,2.8,NA,NA,"N",48,"N","NNW",19,22,66,61,1019.1,1015.7,7,7,12.7,16.7,1,1
45949,2010-11-14,"Ballarat",9.6,15.2,17.6,NA,NA,"WSW",39,"WSW","WSW",6,20,100,87,1014.1,1014.5,7,8,11,15.1,1,0
28215,2009-10-18,"WaggaWagga",3,22.3,0,NA,NA,"NW",22,"NE","SW",6,7,69,33,1027.1,1024.5,1,1,12.6,21.1,0,0
10659,2010-05-20,"Townsville",13.6,26.9,0,NA,NA,"ESE",28,"SE","ENE",7,17,50,53,1018.4,1014.5,4,7,22.3,24.3,0,0
47039,2009-07-21,"MelbourneAirport",9.6,17.3,0,NA,NA,"N",78,"N","N",50,54,50,35,1012.5,1006.7,2,2,11.1,17.2,0,0
37613,2010-12-15,"Cairns",23.8,30.9,7.6,NA,NA,"NNE",26,"E","N",9,13,84,66,1010.1,1006.6,7,4,27.1,29.8,1,0
15002,2010-06-15,"WaggaWagga",1.1,16.1,0,NA,NA,"E",17,"ENE","ENE",6,9,75,54,1032.7,1028.6,7,7,6.8,15.8,0,0
40924,2009-09-01,"NorahHead",10,20.4,0,NA,NA,"ESE",26,"WNW","E",11,19,49,50,1021.8,1019.6,NA,NA,16.7,17.9,0,0
6590,2010-06-16,"WaggaWagga",4,16.1,0,NA,NA,"N",39,"E","NE",13,9,77,66,1027.6,1022.7,6,7,9,15.6,0,1
7897,2010-12-11,"Cobar",13.6,27.4,0,NA,NA,"WNW",33,"SSE","WSW",6,15,49,32,1009.9,1005.9,1,1,20.2,26.3,0,0
25631,2015-04-28,"PearceRAAF",15.8,25.7,0,NA,NA,"NE",46,"ENE","NNE",22,13,41,30,1022.3,1020.4,2,7,18.9,24.6,0,0
1793,2015-04-10,"Albury",7.6,24.2,0,NA,NA,"S",24,"SSE","SW",9,9,59,34,1025.8,1022.1,NA,NA,15.2,22.8,0,0
30833,2016-04-12,"Cobar",11.8,26,0,NA,NA,"S",33,"S","S",13,19,43,21,1022.3,1019,0,0,19.3,25.5,0,0
1471,2013-08-08,"Mildura",2,16.1,0.4,NA,NA,"W",24,"SW","NW",11,6,85,38,1021.1,1018.2,1,1,6.5,15.7,0,0
41234,2016-03-28,"Townsville",23.2,30.5,0,NA,NA,"ENE",30,"ESE","ENE",9,24,64,61,1015.7,1013.2,1,1,28.2,29.8,0,0
38875,2010-04-22,"Mildura",14.4,30.7,0,NA,NA,"N",28,"N","NW",11,11,57,27,1021.3,1018,0,1,21.5,30.1,0,0
14798,2009-06-08,"NorahHead",11.5,19.8,0,NA,NA,"WNW",37,"NW","WNW",17,19,67,48,1010.4,1007.9,NA,NA,16,18.5,0,0
40605,2011-02-14,"Launceston",10.4,25.4,0,NA,NA,"NW",35,"N","NW",2,17,80,57,1026.6,1025,NA,NA,15.2,25.1,0,0
3897,2015-09-16,"Katherine",21.5,37,0,NA,NA,"ESE",33,"NNW","E",9,17,57,NA,1015.1,1010.2,1,NA,28.8,NA,0,0
4134,2015-08-17,"Launceston",3.8,10.5,1,NA,NA,"WSW",37,"N","WSW",11,19,72,39,NA,NA,NA,NA,5.5,10.2,0,0
9081,2017-03-05,"Walpole",17.5,24.8,NA,NA,NA,"SE",35,"E","ESE",17,19,83,68,1020.4,1016.7,NA,NA,18.9,22.9,NA,0
20186,2010-02-28,"Tuggeranong",17.1,27.5,0,NA,NA,"S",35,"WNW","WNW",4,17,82,49,1016.8,1012.8,NA,NA,18.6,26.5,0,0
32147,2017-03-16,"Sale",15.7,29.9,0,NA,NA,NA,NA,"ENE","NW",6,20,69,47,1008.9,1008.7,NA,2,22.2,29.1,0,0
22685,2012-01-03,"Townsville",21.6,31.6,0,NA,NA,"ENE",44,"S","ENE",20,31,46,55,1015.1,1011.8,1,1,28.5,29.7,0,0
8757,2012-11-21,"Cobar",16.6,35,0,NA,NA,"NE",37,"NE","W",20,17,36,9,1014.9,1010.9,2,3,22.8,33.9,0,0
10237,2017-01-30,"SalmonGums",15.2,19.3,11.4,NA,NA,"ESE",28,"SE","SE",17,11,73,84,NA,NA,NA,NA,18.1,16.4,1,1
17378,2009-04-02,"Newcastle",19.2,26.2,67,NA,NA,NA,NA,NA,"SE",0,11,91,77,NA,NA,7,7,21.6,24.6,1,0
32341,2012-08-03,"SalmonGums",8.5,17.5,0,NA,NA,"WNW",31,"WNW","WNW",19,20,78,48,NA,NA,NA,NA,11.4,16.6,0,0
14362,2016-11-13,"Walpole",7.3,23.2,0,NA,NA,"S",26,"ENE","SSE",4,11,70,70,1024.4,1021.8,NA,NA,16.9,18.6,0,0
38,2011-07-09,"Darwin",18.1,29.3,0,NA,NA,"ESE",48,"SE","ESE",24,24,48,33,1017.2,1012.4,1,2,21,28.7,0,0
16060,2009-08-18,"Portland",8.3,16.9,1.2,NA,NA,"NW",33,"N","NNW",11,20,90,61,1025.4,1022.4,8,5,10.6,16,1,0
42011,2010-06-16,"Wollongong",12.8,20.1,NA,NA,NA,"NNW",48,NA,NA,NA,NA,65,NA,1028.4,1023.6,1,NA,16.2,NA,NA,0
37958,2015-11-08,"BadgerysCreek",14.7,21.1,1.6,NA,NA,"SE",31,"SSW","SE",9,20,65,65,NA,NA,NA,NA,17.9,19.2,1,0
38059,2011-05-16,"GoldCoast",11.9,23.6,0,NA,NA,"S",33,"S","SE",19,30,56,59,1028.9,1026.1,NA,NA,19.9,21.6,0,0
36708,2013-07-20,"Bendigo",6,8.9,10.8,TRUE,NA,"W",52,"N","WSW",9,24,98,88,1004,1003.3,8,8,6.2,7.3,1,1
32283,2010-07-28,"Adelaide",7,18.7,0,NA,NA,"ENE",35,"NE","NNW",9,9,54,33,1021.7,1016.6,NA,NA,13.2,17.9,0,1
45242,2009-06-20,"Witchcliffe",8.4,16.3,14.2,NA,NA,"WSW",72,"NW","W",24,28,84,72,1010.5,1007.7,NA,NA,13.7,14,1,1
16295,2008-08-26,"Adelaide",3.6,17.5,0,NA,NA,"WSW",31,"NE","WSW",7,17,46,62,1024,1024.4,NA,NA,12.1,15.5,0,0
6207,2016-03-19,"SalmonGums",12.3,28,0,NA,NA,"ENE",35,"NE","ENE",20,19,53,31,NA,NA,NA,NA,20,27.1,0,1
28040,2009-07-11,"Townsville",9,25.2,0,NA,NA,"E",39,"S","ENE",6,28,35,48,1017.3,1014.1,1,2,20.1,23.5,0,0
12349,2010-08-20,"Brisbane",17.5,18.1,8.6,NA,FALSE,"SSW",19,"WNW","N",6,4,85,86,1017.8,1013.8,8,8,18.1,17.1,1,1
23724,2013-01-13,"Bendigo",15.1,20.7,0,NA,NA,"SW",43,"S","N",19,15,63,67,1012.3,1012.7,8,NA,15.3,16.3,0,0
3236,2009-11-13,"MountGambier",10.4,32.4,0,NA,NA,"SSW",33,"E","SW",15,22,66,30,1019.9,1016.3,6,1,18.1,31.8,0,0
4390,2009-03-29,"Sydney",16.1,24.4,0,NA,NA,NA,NA,"WNW","E",9,19,77,66,1023.6,1021.7,5,5,18.9,23,0,0
43164,2009-03-03,"Richmond",17.7,28.8,0,NA,NA,"ENE",35,NA,"NNE",0,15,93,55,1018.3,1014.6,NA,NA,19.7,26.8,0,0
38569,2014-08-15,"Perth",8.7,23,0,NA,NA,"E",26,"E","SSW",7,9,62,50,1027.9,1025,1,1,16.2,22.2,0,0
19236,2010-06-08,"MountGambier",3.9,13.4,0.2,NA,NA,"N",43,"N","N",15,20,91,90,1020.1,1014,6,7,7.5,11.6,0,1
4205,2009-09-06,"BadgerysCreek",3.5,21.2,0,NA,NA,"ENE",31,"WSW","N",6,19,67,41,1019.1,1013.4,NA,NA,12.3,20.6,0,0
43518,2009-12-01,"Canberra",6.7,21.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,47,24,NA,NA,NA,NA,12.5,19.8,1,0
17421,2013-03-08,"Mildura",19.8,36.7,0,NA,NA,"ENE",30,"ENE","NE",11,13,45,19,1016.9,1013.8,0,2,25.2,35.4,0,0
42883,2012-01-02,"Dartmoor",16.1,43,0,NA,NA,"NW",61,"N","NW",15,33,32,10,1008.8,1006.3,NA,NA,29.3,42.2,0,0
6109,2017-02-25,"Newcastle",21.5,26,0,NA,NA,NA,NA,NA,NA,0,NA,79,NA,NA,NA,6,NA,24,NA,0,1
27343,2010-03-31,"Moree",17.5,25.7,8,NA,NA,"SW",31,"WSW","SW",11,17,99,63,1017.7,1014.2,8,6,17.8,24,1,0
29737,2012-02-03,"Watsonia",12.1,29,0,NA,NA,"SSW",31,"SSE","SSW",6,13,78,40,1008.6,1005.3,7,1,17.8,27.9,0,0
46970,2015-04-23,"Albury",12.7,24,0.2,NA,NA,"SE",30,"N","S",6,9,83,53,1014.6,1009.9,8,8,15.2,23.1,0,1
22697,2009-08-17,"Tuggeranong",6.5,13.8,0.8,NA,NA,"WNW",48,"WNW","W",24,22,53,32,1015.3,1017,NA,NA,11.2,12.6,0,0
35975,2010-08-16,"Albury",6.4,11.8,10.2,NA,NA,"W",56,"N","W",17,24,94,65,1013.8,1013.8,8,6,7.7,11.3,1,1
16484,2016-04-27,"Cairns",22.8,29.7,7.2,NA,NA,"SE",41,"SSE","SSE",20,20,80,71,1014.7,1011.8,7,7,25.6,28.2,1,0
43849,2011-02-19,"Richmond",20.5,37.3,0,NA,NA,"N",44,"NE","NNW",15,30,80,38,1011.1,1005.7,NA,NA,24.8,35.6,0,0
41432,2011-01-05,"Cairns",23.2,31.8,6.8,NA,NA,"ENE",33,"SE","E",13,19,73,61,1006.3,1002.6,6,7,29.3,30.8,1,0
36878,2013-07-18,"Albany",9.6,14,1.4,NA,NA,NA,NA,"SSW","SW",15,20,60,64,1024.2,1023.7,7,7,11.8,13.9,1,0
16100,2009-12-05,"Richmond",17.5,30.1,0,NA,NA,"ENE",35,"NE","SE",7,11,63,34,1015.3,1011,NA,NA,20.1,28.3,0,0
17909,2012-08-02,"Witchcliffe",6,17,4.6,NA,NA,"W",56,"NNW","WNW",4,30,NA,NA,1018.4,1015,NA,NA,13,16.3,1,1
1171,2009-11-03,"Melbourne",14.8,21.9,0.8,NA,NA,"WSW",61,"SW","WSW",9,46,54,45,1009.7,1012.5,3,7,16.5,19.6,0,0
31748,2013-08-06,"PearceRAAF",15.1,23,11,NA,NA,"WNW",39,"NNW","NW",11,26,95,68,1016.2,1014.5,7,5,16.8,20.9,1,1
17974,2014-07-21,"Newcastle",8.7,17.6,0,NA,NA,NA,NA,NA,"SE",0,4,90,67,NA,NA,6,5,11.2,16.8,0,0
12529,2013-06-25,"WaggaWagga",4.1,17.6,8.2,NA,NA,"SE",41,"S","SSE",19,20,65,37,1021.6,1019.7,4,1,11.8,17.1,1,0
38619,2014-08-23,"Brisbane",13.8,18.5,22.4,NA,FALSE,"SSE",37,"SW","SSE",7,11,93,85,1023.8,1022.2,8,8,14.7,15.8,1,1
